Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Austin,3,200,10/16/2023,Monday
Austin,4,200,10/16/2023,Monday
Austin,5,200,10/16/2023,Monday
Austin,6,174,10/16/2023,Monday
Austin,7,174,10/16/2023,Monday
Austin,8,174,10/16/2023,Monday
Austin,9,174,10/16/2023,Monday
Austin,10,174,10/16/2023,Monday
Austin,11,174,10/16/2023,Monday
Austin,12,174,10/16/2023,Monday
Austin,13,159,10/16/2023,Monday
Austin,14,149,10/16/2023,Monday
Austin,15,149,10/16/2023,Monday
Austin,16,149,10/16/2023,Monday
Austin,17,149,10/16/2023,Monday
Austin,18,149,10/16/2023,Monday
Austin,19,149,10/16/2023,Monday
Austin,20,129,10/16/2023,Monday
Austin,21,129,10/16/2023,Monday
Austin,22,129,10/16/2023,Monday
Austin,23,129,10/16/2023,Monday
Austin,24,129,10/16/2023,Monday
Austin,25,129,10/16/2023,Monday
Austin,26,129,10/16/2023,Monday
Austin,27,129,10/16/2023,Monday
Austin,28,129,10/16/2023,Monday
Austin,29,119,10/16/2023,Monday
Austin,30,119,10/16/2023,Monday
Austin,31,119,10/16/2023,Monday
Austin,32,119,10/16/2023,Monday
Austin,33,119,10/16/2023,Monday
Austin,34,119,10/16/2023,Monday
Austin,35,119,10/16/2023,Monday
Austin,36,119,10/16/2023,Monday
Austin,37,119,10/16/2023,Monday
Austin,38,119,10/16/2023,Monday
Austin,39,119,10/16/2023,Monday
Austin,40,119,10/16/2023,Monday
Austin,41,119,10/16/2023,Monday
Austin,42,119,10/16/2023,Monday
Austin,43,119,10/16/2023,Monday
Austin,44,119,10/16/2023,Monday
Austin,45,119,10/16/2023,Monday
Austin,46,119,10/16/2023,Monday
Austin,47,119,10/16/2023,Monday
Austin,48,119,10/16/2023,Monday
Austin,49,119,10/16/2023,Monday
Austin,50,119,10/16/2023,Monday
Austin,51,119,10/16/2023,Monday
Austin,52,119,10/16/2023,Monday
Austin,53,119,10/16/2023,Monday
Austin,54,119,10/16/2023,Monday
Austin,55,119,10/16/2023,Monday
Austin,56,119,10/16/2023,Monday
Austin,57,119,10/16/2023,Monday
Austin,58,119,10/16/2023,Monday
Austin,59,119,10/16/2023,Monday
Austin,60,119,10/16/2023,Monday
Boston,1,264,10/16/2023,Monday
Boston,2,204,10/16/2023,Monday
Boston,3,204,10/16/2023,Monday
Boston,4,204,10/16/2023,Monday
Boston,5,204,10/16/2023,Monday
Boston,6,154,10/16/2023,Monday
Boston,7,154,10/16/2023,Monday
Boston,8,154,10/16/2023,Monday
Boston,9,154,10/16/2023,Monday
Boston,10,154,10/16/2023,Monday
Boston,11,154,10/16/2023,Monday
Boston,12,154,10/16/2023,Monday
Boston,13,79,10/16/2023,Monday
Boston,14,79,10/16/2023,Monday
Boston,15,79,10/16/2023,Monday
Boston,16,79,10/16/2023,Monday
Boston,17,69,10/16/2023,Monday
Boston,18,69,10/16/2023,Monday
Boston,19,69,10/16/2023,Monday
Boston,20,69,10/16/2023,Monday
Boston,21,69,10/16/2023,Monday
Boston,22,79,10/16/2023,Monday
Boston,23,79,10/16/2023,Monday
Boston,24,79,10/16/2023,Monday
Boston,25,79,10/16/2023,Monday
Boston,26,79,10/16/2023,Monday
Boston,27,79,10/16/2023,Monday
Boston,28,79,10/16/2023,Monday
Boston,29,79,10/16/2023,Monday
Boston,30,79,10/16/2023,Monday
Boston,31,79,10/16/2023,Monday
Boston,32,79,10/16/2023,Monday
Boston,33,79,10/16/2023,Monday
Boston,34,79,10/16/2023,Monday
Boston,35,79,10/16/2023,Monday
Boston,36,79,10/16/2023,Monday
Boston,37,79,10/16/2023,Monday
Boston,38,49,10/16/2023,Monday
Boston,39,49,10/16/2023,Monday
Boston,40,49,10/16/2023,Monday
Boston,41,49,10/16/2023,Monday
Boston,42,49,10/16/2023,Monday
Boston,43,79,10/16/2023,Monday
Boston,44,79,10/16/2023,Monday
Boston,45,79,10/16/2023,Monday
Boston,46,79,10/16/2023,Monday
Boston,47,79,10/16/2023,Monday
Boston,48,79,10/16/2023,Monday
Boston,49,79,10/16/2023,Monday
Boston,50,79,10/16/2023,Monday
Boston,51,79,10/16/2023,Monday
Boston,52,79,10/16/2023,Monday
Boston,53,79,10/16/2023,Monday
Boston,54,79,10/16/2023,Monday
Boston,55,79,10/16/2023,Monday
Boston,56,79,10/16/2023,Monday
Boston,57,79,10/16/2023,Monday
Boston,58,79,10/16/2023,Monday
Boston,59,79,10/16/2023,Monday
Boston,60,79,10/16/2023,Monday
Charlotte,1,371,10/16/2023,Monday
Charlotte,2,371,10/16/2023,Monday
Charlotte,3,371,10/16/2023,Monday
Charlotte,4,371,10/16/2023,Monday
Charlotte,5,371,10/16/2023,Monday
Charlotte,6,326,10/16/2023,Monday
Charlotte,7,326,10/16/2023,Monday
Charlotte,8,326,10/16/2023,Monday
Charlotte,9,326,10/16/2023,Monday
Charlotte,10,326,10/16/2023,Monday
Charlotte,11,326,10/16/2023,Monday
Charlotte,12,326,10/16/2023,Monday
Charlotte,13,280,10/16/2023,Monday
Charlotte,14,270,10/16/2023,Monday
Charlotte,15,270,10/16/2023,Monday
Charlotte,16,270,10/16/2023,Monday
Charlotte,17,270,10/16/2023,Monday
Charlotte,18,270,10/16/2023,Monday
Charlotte,19,270,10/16/2023,Monday
Charlotte,20,245,10/16/2023,Monday
Charlotte,21,245,10/16/2023,Monday
Charlotte,22,245,10/16/2023,Monday
Charlotte,23,245,10/16/2023,Monday
Charlotte,24,245,10/16/2023,Monday
Charlotte,25,245,10/16/2023,Monday
Charlotte,26,245,10/16/2023,Monday
Charlotte,27,245,10/16/2023,Monday
Charlotte,28,245,10/16/2023,Monday
Charlotte,29,235,10/16/2023,Monday
Charlotte,30,235,10/16/2023,Monday
Charlotte,31,235,10/16/2023,Monday
Charlotte,32,235,10/16/2023,Monday
Charlotte,33,235,10/16/2023,Monday
Charlotte,34,235,10/16/2023,Monday
Charlotte,35,235,10/16/2023,Monday
Charlotte,36,235,10/16/2023,Monday
Charlotte,37,235,10/16/2023,Monday
Charlotte,38,235,10/16/2023,Monday
Charlotte,39,235,10/16/2023,Monday
Charlotte,40,235,10/16/2023,Monday
Charlotte,41,235,10/16/2023,Monday
Charlotte,42,235,10/16/2023,Monday
Charlotte,43,235,10/16/2023,Monday
Charlotte,44,235,10/16/2023,Monday
Charlotte,45,235,10/16/2023,Monday
Charlotte,46,235,10/16/2023,Monday
Charlotte,47,235,10/16/2023,Monday
Charlotte,48,235,10/16/2023,Monday
Charlotte,49,235,10/16/2023,Monday
Charlotte,50,235,10/16/2023,Monday
Charlotte,51,235,10/16/2023,Monday
Charlotte,52,235,10/16/2023,Monday
Charlotte,53,235,10/16/2023,Monday
Charlotte,54,235,10/16/2023,Monday
Charlotte,55,235,10/16/2023,Monday
Charlotte,56,235,10/16/2023,Monday
Charlotte,57,235,10/16/2023,Monday
Charlotte,58,235,10/16/2023,Monday
Charlotte,59,235,10/16/2023,Monday
Charlotte,60,235,10/16/2023,Monday
Chicago,1,159,10/16/2023,Monday
Chicago,2,129,10/16/2023,Monday
Chicago,3,129,10/16/2023,Monday
Chicago,4,129,10/16/2023,Monday
Chicago,5,64,10/16/2023,Monday
Chicago,6,49,10/16/2023,Monday
Chicago,7,49,10/16/2023,Monday
Chicago,8,79,10/16/2023,Monday
Chicago,9,79,10/16/2023,Monday
Chicago,10,79,10/16/2023,Monday
Chicago,11,79,10/16/2023,Monday
Chicago,12,64,10/16/2023,Monday
Chicago,13,39,10/16/2023,Monday
Chicago,14,39,10/16/2023,Monday
Chicago,15,39,10/16/2023,Monday
Chicago,16,39,10/16/2023,Monday
Chicago,17,39,10/16/2023,Monday
Chicago,18,39,10/16/2023,Monday
Chicago,19,34,10/16/2023,Monday
Chicago,20,29,10/16/2023,Monday
Chicago,21,29,10/16/2023,Monday
Chicago,22,29,10/16/2023,Monday
Chicago,23,29,10/16/2023,Monday
Chicago,24,29,10/16/2023,Monday
Chicago,25,29,10/16/2023,Monday
Chicago,26,34,10/16/2023,Monday
Chicago,27,34,10/16/2023,Monday
Chicago,28,34,10/16/2023,Monday
Chicago,29,34,10/16/2023,Monday
Chicago,30,34,10/16/2023,Monday
Chicago,31,34,10/16/2023,Monday
Chicago,32,34,10/16/2023,Monday
Chicago,33,39,10/16/2023,Monday
Chicago,34,19,10/16/2023,Monday
Chicago,35,19,10/16/2023,Monday
Chicago,36,19,10/16/2023,Monday
Chicago,37,19,10/16/2023,Monday
Chicago,38,19,10/16/2023,Monday
Chicago,39,19,10/16/2023,Monday
Chicago,40,19,10/16/2023,Monday
Chicago,41,19,10/16/2023,Monday
Chicago,42,19,10/16/2023,Monday
Chicago,43,39,10/16/2023,Monday
Chicago,44,39,10/16/2023,Monday
Chicago,45,39,10/16/2023,Monday
Chicago,46,39,10/16/2023,Monday
Chicago,47,49,10/16/2023,Monday
Chicago,48,49,10/16/2023,Monday
Chicago,49,49,10/16/2023,Monday
Chicago,50,49,10/16/2023,Monday
Chicago,51,49,10/16/2023,Monday
Chicago,52,49,10/16/2023,Monday
Chicago,53,49,10/16/2023,Monday
Chicago,54,49,10/16/2023,Monday
Chicago,55,49,10/16/2023,Monday
Chicago,56,49,10/16/2023,Monday
Chicago,57,49,10/16/2023,Monday
Chicago,58,49,10/16/2023,Monday
Chicago,59,49,10/16/2023,Monday
Chicago,60,49,10/16/2023,Monday
Cincinati,1,369,10/16/2023,Monday
Cincinati,2,369,10/16/2023,Monday
Cincinati,3,369,10/16/2023,Monday
Cincinati,4,369,10/16/2023,Monday
Cincinati,5,369,10/16/2023,Monday
Cincinati,6,207,10/16/2023,Monday
Cincinati,7,207,10/16/2023,Monday
Cincinati,8,207,10/16/2023,Monday
Cincinati,9,207,10/16/2023,Monday
Cincinati,10,207,10/16/2023,Monday
Cincinati,11,207,10/16/2023,Monday
Cincinati,12,207,10/16/2023,Monday
Cincinati,13,180,10/16/2023,Monday
Cincinati,14,170,10/16/2023,Monday
Cincinati,15,170,10/16/2023,Monday
Cincinati,16,170,10/16/2023,Monday
Cincinati,17,79,10/16/2023,Monday
Cincinati,18,170,10/16/2023,Monday
Cincinati,19,170,10/16/2023,Monday
Cincinati,20,143,10/16/2023,Monday
Cincinati,21,143,10/16/2023,Monday
Cincinati,22,143,10/16/2023,Monday
Cincinati,23,143,10/16/2023,Monday
Cincinati,24,99,10/16/2023,Monday
Cincinati,25,99,10/16/2023,Monday
Cincinati,26,99,10/16/2023,Monday
Cincinati,27,99,10/16/2023,Monday
Cincinati,28,104,10/16/2023,Monday
Cincinati,29,104,10/16/2023,Monday
Cincinati,30,104,10/16/2023,Monday
Cincinati,31,104,10/16/2023,Monday
Cincinati,32,104,10/16/2023,Monday
Cincinati,33,104,10/16/2023,Monday
Cincinati,34,104,10/16/2023,Monday
Cincinati,35,104,10/16/2023,Monday
Cincinati,36,104,10/16/2023,Monday
Cincinati,37,104,10/16/2023,Monday
Cincinati,38,104,10/16/2023,Monday
Cincinati,39,104,10/16/2023,Monday
Cincinati,40,129,10/16/2023,Monday
Cincinati,41,104,10/16/2023,Monday
Cincinati,42,104,10/16/2023,Monday
Cincinati,43,104,10/16/2023,Monday
Cincinati,44,104,10/16/2023,Monday
Cincinati,45,104,10/16/2023,Monday
Cincinati,46,104,10/16/2023,Monday
Cincinati,47,143,10/16/2023,Monday
Cincinati,48,143,10/16/2023,Monday
Cincinati,49,143,10/16/2023,Monday
Cincinati,50,143,10/16/2023,Monday
Cincinati,51,143,10/16/2023,Monday
Cincinati,52,109,10/16/2023,Monday
Cincinati,53,109,10/16/2023,Monday
Cincinati,54,109,10/16/2023,Monday
Cincinati,55,109,10/16/2023,Monday
Cincinati,56,109,10/16/2023,Monday
Cincinati,57,109,10/16/2023,Monday
Cincinati,58,109,10/16/2023,Monday
Cincinati,59,109,10/16/2023,Monday
Cincinati,60,109,10/16/2023,Monday
Dallas,1,179,10/16/2023,Monday
Dallas,2,179,10/16/2023,Monday
Dallas,3,179,10/16/2023,Monday
Dallas,4,179,10/16/2023,Monday
Dallas,5,179,10/16/2023,Monday
Dallas,6,109,10/16/2023,Monday
Dallas,7,109,10/16/2023,Monday
Dallas,8,109,10/16/2023,Monday
Dallas,9,109,10/16/2023,Monday
Dallas,10,109,10/16/2023,Monday
Dallas,11,109,10/16/2023,Monday
Dallas,12,109,10/16/2023,Monday
Dallas,13,89,10/16/2023,Monday
Dallas,14,89,10/16/2023,Monday
Dallas,15,89,10/16/2023,Monday
Dallas,16,89,10/16/2023,Monday
Dallas,17,89,10/16/2023,Monday
Dallas,18,89,10/16/2023,Monday
Dallas,19,89,10/16/2023,Monday
Dallas,20,69,10/16/2023,Monday
Dallas,21,69,10/16/2023,Monday
Dallas,22,69,10/16/2023,Monday
Dallas,23,69,10/16/2023,Monday
Dallas,24,69,10/16/2023,Monday
Dallas,25,69,10/16/2023,Monday
Dallas,26,69,10/16/2023,Monday
Dallas,27,69,10/16/2023,Monday
Dallas,28,69,10/16/2023,Monday
Dallas,29,69,10/16/2023,Monday
Dallas,30,69,10/16/2023,Monday
Dallas,31,69,10/16/2023,Monday
Dallas,32,69,10/16/2023,Monday
Dallas,33,69,10/16/2023,Monday
Dallas,34,22,10/16/2023,Monday
Dallas,35,19,10/16/2023,Monday
Dallas,36,19,10/16/2023,Monday
Dallas,37,69,10/16/2023,Monday
Dallas,38,19,10/16/2023,Monday
Dallas,39,19,10/16/2023,Monday
Dallas,40,19,10/16/2023,Monday
Dallas,41,19,10/16/2023,Monday
Dallas,42,19,10/16/2023,Monday
Dallas,43,64,10/16/2023,Monday
Dallas,44,64,10/16/2023,Monday
Dallas,45,64,10/16/2023,Monday
Dallas,46,64,10/16/2023,Monday
Dallas,47,69,10/16/2023,Monday
Dallas,48,59,10/16/2023,Monday
Dallas,49,59,10/16/2023,Monday
Dallas,50,59,10/16/2023,Monday
Dallas,51,59,10/16/2023,Monday
Dallas,52,59,10/16/2023,Monday
Dallas,53,59,10/16/2023,Monday
Dallas,54,59,10/16/2023,Monday
Dallas,55,59,10/16/2023,Monday
Dallas,56,59,10/16/2023,Monday
Dallas,57,59,10/16/2023,Monday
Dallas,58,59,10/16/2023,Monday
Dallas,59,59,10/16/2023,Monday
Dallas,60,59,10/16/2023,Monday
Denver,1,179,10/16/2023,Monday
Denver,2,179,10/16/2023,Monday
Denver,3,179,10/16/2023,Monday
Denver,4,179,10/16/2023,Monday
Denver,5,179,10/16/2023,Monday
Denver,6,69,10/16/2023,Monday
Denver,7,69,10/16/2023,Monday
Denver,8,72,10/16/2023,Monday
Denver,9,72,10/16/2023,Monday
Denver,10,72,10/16/2023,Monday
Denver,11,72,10/16/2023,Monday
Denver,12,72,10/16/2023,Monday
Denver,13,69,10/16/2023,Monday
Denver,14,69,10/16/2023,Monday
Denver,15,69,10/16/2023,Monday
Denver,16,69,10/16/2023,Monday
Denver,17,69,10/16/2023,Monday
Denver,18,68,10/16/2023,Monday
Denver,19,68,10/16/2023,Monday
Denver,20,49,10/16/2023,Monday
Denver,21,49,10/16/2023,Monday
Denver,22,49,10/16/2023,Monday
Denver,23,49,10/16/2023,Monday
Denver,24,49,10/16/2023,Monday
Denver,25,49,10/16/2023,Monday
Denver,26,49,10/16/2023,Monday
Denver,27,49,10/16/2023,Monday
Denver,28,49,10/16/2023,Monday
Denver,29,49,10/16/2023,Monday
Denver,30,49,10/16/2023,Monday
Denver,31,49,10/16/2023,Monday
Denver,32,49,10/16/2023,Monday
Denver,33,49,10/16/2023,Monday
Denver,34,49,10/16/2023,Monday
Denver,35,49,10/16/2023,Monday
Denver,36,49,10/16/2023,Monday
Denver,37,49,10/16/2023,Monday
Denver,38,49,10/16/2023,Monday
Denver,39,49,10/16/2023,Monday
Denver,40,49,10/16/2023,Monday
Denver,41,49,10/16/2023,Monday
Denver,42,49,10/16/2023,Monday
Denver,43,49,10/16/2023,Monday
Denver,44,49,10/16/2023,Monday
Denver,45,49,10/16/2023,Monday
Denver,46,49,10/16/2023,Monday
Denver,47,69,10/16/2023,Monday
Denver,48,69,10/16/2023,Monday
Denver,49,69,10/16/2023,Monday
Denver,50,69,10/16/2023,Monday
Denver,51,69,10/16/2023,Monday
Denver,52,69,10/16/2023,Monday
Denver,53,69,10/16/2023,Monday
Denver,54,69,10/16/2023,Monday
Denver,55,69,10/16/2023,Monday
Denver,56,69,10/16/2023,Monday
Denver,57,69,10/16/2023,Monday
Denver,58,69,10/16/2023,Monday
Denver,59,69,10/16/2023,Monday
Denver,60,69,10/16/2023,Monday
Fort Lauderdale,1,133,10/16/2023,Monday
Fort Lauderdale,2,103,10/16/2023,Monday
Fort Lauderdale,3,103,10/16/2023,Monday
Fort Lauderdale,4,78,10/16/2023,Monday
Fort Lauderdale,5,78,10/16/2023,Monday
Fort Lauderdale,6,63,10/16/2023,Monday
Fort Lauderdale,7,63,10/16/2023,Monday
Fort Lauderdale,8,27,10/16/2023,Monday
Fort Lauderdale,9,27,10/16/2023,Monday
Fort Lauderdale,10,27,10/16/2023,Monday
Fort Lauderdale,11,27,10/16/2023,Monday
Fort Lauderdale,12,27,10/16/2023,Monday
Fort Lauderdale,13,27,10/16/2023,Monday
Fort Lauderdale,14,27,10/16/2023,Monday
Fort Lauderdale,15,27,10/16/2023,Monday
Fort Lauderdale,16,27,10/16/2023,Monday
Fort Lauderdale,17,24,10/16/2023,Monday
Fort Lauderdale,18,24,10/16/2023,Monday
Fort Lauderdale,19,27,10/16/2023,Monday
Fort Lauderdale,20,27,10/16/2023,Monday
Fort Lauderdale,21,27,10/16/2023,Monday
Fort Lauderdale,22,27,10/16/2023,Monday
Fort Lauderdale,23,27,10/16/2023,Monday
Fort Lauderdale,24,27,10/16/2023,Monday
Fort Lauderdale,25,27,10/16/2023,Monday
Fort Lauderdale,26,27,10/16/2023,Monday
Fort Lauderdale,27,27,10/16/2023,Monday
Fort Lauderdale,28,27,10/16/2023,Monday
Fort Lauderdale,29,27,10/16/2023,Monday
Fort Lauderdale,30,24,10/16/2023,Monday
Fort Lauderdale,31,24,10/16/2023,Monday
Fort Lauderdale,32,24,10/16/2023,Monday
Fort Lauderdale,33,24,10/16/2023,Monday
Fort Lauderdale,34,24,10/16/2023,Monday
Fort Lauderdale,35,24,10/16/2023,Monday
Fort Lauderdale,36,24,10/16/2023,Monday
Fort Lauderdale,37,24,10/16/2023,Monday
Fort Lauderdale,38,24,10/16/2023,Monday
Fort Lauderdale,39,24,10/16/2023,Monday
Fort Lauderdale,40,24,10/16/2023,Monday
Fort Lauderdale,41,24,10/16/2023,Monday
Fort Lauderdale,42,24,10/16/2023,Monday
Fort Lauderdale,43,24,10/16/2023,Monday
Fort Lauderdale,44,24,10/16/2023,Monday
Fort Lauderdale,45,24,10/16/2023,Monday
Fort Lauderdale,46,27,10/16/2023,Monday
Fort Lauderdale,47,27,10/16/2023,Monday
Fort Lauderdale,48,27,10/16/2023,Monday
Fort Lauderdale,49,27,10/16/2023,Monday
Fort Lauderdale,50,27,10/16/2023,Monday
Fort Lauderdale,51,27,10/16/2023,Monday
Fort Lauderdale,52,27,10/16/2023,Monday
Fort Lauderdale,53,27,10/16/2023,Monday
Fort Lauderdale,54,24,10/16/2023,Monday
Fort Lauderdale,55,24,10/16/2023,Monday
Fort Lauderdale,56,24,10/16/2023,Monday
Fort Lauderdale,57,24,10/16/2023,Monday
Fort Lauderdale,58,24,10/16/2023,Monday
Fort Lauderdale,59,24,10/16/2023,Monday
Fort Lauderdale,60,24,10/16/2023,Monday
Detroit,1,469,10/16/2023,Monday
Detroit,2,469,10/16/2023,Monday
Detroit,3,469,10/16/2023,Monday
Detroit,4,469,10/16/2023,Monday
Detroit,5,469,10/16/2023,Monday
Detroit,6,369,10/16/2023,Monday
Detroit,7,369,10/16/2023,Monday
Detroit,8,369,10/16/2023,Monday
Detroit,9,369,10/16/2023,Monday
Detroit,10,369,10/16/2023,Monday
Detroit,11,369,10/16/2023,Monday
Detroit,12,369,10/16/2023,Monday
Detroit,13,319,10/16/2023,Monday
Detroit,14,309,10/16/2023,Monday
Detroit,15,309,10/16/2023,Monday
Detroit,16,309,10/16/2023,Monday
Detroit,17,309,10/16/2023,Monday
Detroit,18,309,10/16/2023,Monday
Detroit,19,309,10/16/2023,Monday
Detroit,20,279,10/16/2023,Monday
Detroit,21,279,10/16/2023,Monday
Detroit,22,279,10/16/2023,Monday
Detroit,23,279,10/16/2023,Monday
Detroit,24,279,10/16/2023,Monday
Detroit,25,279,10/16/2023,Monday
Detroit,26,279,10/16/2023,Monday
Detroit,27,279,10/16/2023,Monday
Detroit,28,279,10/16/2023,Monday
Detroit,29,259,10/16/2023,Monday
Detroit,30,259,10/16/2023,Monday
Detroit,31,259,10/16/2023,Monday
Detroit,32,259,10/16/2023,Monday
Detroit,33,259,10/16/2023,Monday
Detroit,34,259,10/16/2023,Monday
Detroit,35,259,10/16/2023,Monday
Detroit,36,259,10/16/2023,Monday
Detroit,37,259,10/16/2023,Monday
Detroit,38,259,10/16/2023,Monday
Detroit,39,259,10/16/2023,Monday
Detroit,40,259,10/16/2023,Monday
Detroit,41,259,10/16/2023,Monday
Detroit,42,259,10/16/2023,Monday
Detroit,43,259,10/16/2023,Monday
Detroit,44,259,10/16/2023,Monday
Detroit,45,259,10/16/2023,Monday
Detroit,46,259,10/16/2023,Monday
Detroit,47,259,10/16/2023,Monday
Detroit,48,259,10/16/2023,Monday
Detroit,49,259,10/16/2023,Monday
Detroit,50,259,10/16/2023,Monday
Detroit,51,259,10/16/2023,Monday
Detroit,52,259,10/16/2023,Monday
Detroit,53,259,10/16/2023,Monday
Detroit,54,259,10/16/2023,Monday
Detroit,55,259,10/16/2023,Monday
Detroit,56,259,10/16/2023,Monday
Detroit,57,259,10/16/2023,Monday
Detroit,58,259,10/16/2023,Monday
Detroit,59,259,10/16/2023,Monday
Detroit,60,259,10/16/2023,Monday
Houston,1,463,10/16/2023,Monday
Houston,2,463,10/16/2023,Monday
Houston,3,463,10/16/2023,Monday
Houston,4,463,10/16/2023,Monday
Houston,5,463,10/16/2023,Monday
Houston,6,219,10/16/2023,Monday
Houston,7,219,10/16/2023,Monday
Houston,8,219,10/16/2023,Monday
Houston,9,219,10/16/2023,Monday
Houston,10,219,10/16/2023,Monday
Houston,11,219,10/16/2023,Monday
Houston,12,219,10/16/2023,Monday
Houston,13,159,10/16/2023,Monday
Houston,14,159,10/16/2023,Monday
Houston,15,159,10/16/2023,Monday
Houston,16,159,10/16/2023,Monday
Houston,17,159,10/16/2023,Monday
Houston,18,159,10/16/2023,Monday
Houston,19,159,10/16/2023,Monday
Houston,20,139,10/16/2023,Monday
Houston,21,139,10/16/2023,Monday
Houston,22,139,10/16/2023,Monday
Houston,23,139,10/16/2023,Monday
Houston,24,139,10/16/2023,Monday
Houston,25,139,10/16/2023,Monday
Houston,26,139,10/16/2023,Monday
Houston,27,139,10/16/2023,Monday
Houston,28,139,10/16/2023,Monday
Houston,29,139,10/16/2023,Monday
Houston,30,139,10/16/2023,Monday
Houston,31,139,10/16/2023,Monday
Houston,32,139,10/16/2023,Monday
Houston,33,139,10/16/2023,Monday
Houston,34,139,10/16/2023,Monday
Houston,35,139,10/16/2023,Monday
Houston,36,139,10/16/2023,Monday
Houston,37,139,10/16/2023,Monday
Houston,38,139,10/16/2023,Monday
Houston,39,139,10/16/2023,Monday
Houston,40,159,10/16/2023,Monday
Houston,41,158,10/16/2023,Monday
Houston,42,158,10/16/2023,Monday
Houston,43,139,10/16/2023,Monday
Houston,44,139,10/16/2023,Monday
Houston,45,159,10/16/2023,Monday
Houston,46,159,10/16/2023,Monday
Houston,47,159,10/16/2023,Monday
Houston,48,163,10/16/2023,Monday
Houston,49,159,10/16/2023,Monday
Houston,50,164,10/16/2023,Monday
Houston,51,194,10/16/2023,Monday
Houston,52,169,10/16/2023,Monday
Houston,53,169,10/16/2023,Monday
Houston,54,174,10/16/2023,Monday
Houston,55,197,10/16/2023,Monday
Houston,56,158,10/16/2023,Monday
Houston,57,158,10/16/2023,Monday
Houston,58,158,10/16/2023,Monday
Houston,59,196,10/16/2023,Monday
Houston,60,200,10/16/2023,Monday
Las Vegas,1,519,10/16/2023,Monday
Las Vegas,2,519,10/16/2023,Monday
Las Vegas,3,439,10/16/2023,Monday
Las Vegas,4,519,10/16/2023,Monday
Las Vegas,5,519,10/16/2023,Monday
Las Vegas,6,519,10/16/2023,Monday
Las Vegas,7,509,10/16/2023,Monday
Las Vegas,8,509,10/16/2023,Monday
Las Vegas,9,509,10/16/2023,Monday
Las Vegas,10,509,10/16/2023,Monday
Las Vegas,11,439,10/16/2023,Monday
Las Vegas,12,439,10/16/2023,Monday
Las Vegas,13,439,10/16/2023,Monday
Las Vegas,14,409,10/16/2023,Monday
Las Vegas,15,349,10/16/2023,Monday
Las Vegas,16,349,10/16/2023,Monday
Las Vegas,17,349,10/16/2023,Monday
Las Vegas,18,349,10/16/2023,Monday
Las Vegas,19,289,10/16/2023,Monday
Las Vegas,20,289,10/16/2023,Monday
Las Vegas,21,289,10/16/2023,Monday
Las Vegas,22,289,10/16/2023,Monday
